,Product,Price,specifications
845,"MSI Pulse GL66 Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz/85 W) Pulse GL66 11UEK-248IN Gaming Laptop  (15.6 inches, Grey, 2.25 kg)",99990," &Laptop, Battery, Power Adapter, User Guide, MSI Essential Backpack&Pulse GL66 11UEK-248IN&9S7158124248&Pulse GL66 11UEK-248IN&Pulse GL66&Grey&Gaming Laptop&Gaming&180 W AC Adapter&3 cell&No&85 W&GDDR6&6 GB&Intel&Core i7&11th Gen&Yes&1 TB&16 GB&DDR4&11800H&4.60 GHz with Max Turbo Frequency&NVIDIA GeForce RTX 3060&64 bit&Windows 10 Home&64 bits&Yes&Yes&1 x Type-A USB2.0, 1 x RJ45, 1 x Type-C USB3.2 Gen1, 2 x Type-A USB3.2 Gen1&1 x HDMI 2.0&NA&PCIe NVMe&No&39.62 cm (15.6 inches)&1920 x 1080 Pixels&Full HD IPS Display (72% NTSC Color Gamut, 100% sRGB)&2 x 2 W Speakers&Yes&Realtek ALC233&Realtek ALC233&144 Hz&Intel Wi-Fi 6 AX201(2x2 ax)&v5.1&Yes&359 x 259 x 23.95&2.25 kg&Not Available&HD type (30fps at 720p) Webcam&RGB Gaming Keyboard&Touchpad&Cooler Boost 5, Hi-Res Audio, Nahimic 3, Speaker Tuning Engine, MSI Center&Silver-Lining Print, Matrix Display (Extend), Cooler Boost 5, Hi-Res Audio, Nahimic 3, 144Hz Panel, Thin Bezel, RGB Gaming Keyboard, Panel, Speaker Tuning Engine&2 Year On-Site Warranty&On-Site & Carry-In&Part Failure&Physical Damage, Burn, Liquid Spill&2 Year"
846,"HP Pavilion Plus Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 14-eh1022TU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 Kg, With MS Office)",80490," &Laptop, User manual, Adapter&14-eh1022TU&81B19PA#ACJ&14-eh1022TU&Pavilion Plus Intel&Natural Silver&Thin and Light Laptop&Processing & Multitasking&Yes&Intel&Core i5&13th Gen&Yes&512 GB&16 GB&LPDDR5&1340P&Max Turbo Frequency up to 4.6 GHz&Intel Integrated Iris Xe&Windows 11 Home&1 x Thunderbolt 4 with USB Type-C 40Gbps signaling rate, 1 x USB Type-C 10Gbps signaling rate&1 x HDMI 2.1&No&35.56 cm (14 Inch)&2240 x 1400 Pixel&2.2K, IPS, micro-edge, anti-glare, Low Blue Light, Brightness: 300 nits, Color Gamut: 100% sRGB&Yes&Yes&Intel Wi-Fi 6E AX211 (2x2)&v5.3&325 x 216 x 17 mm&1.41 Kg&Not Available&HP True Vision 5MP camera&Yes&Full-size, backlit, nightfall black opaque keyboard&Yes&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage"
847,"Acer Travelmate Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) TMP214-41-G3 Thin and Light Laptop  (14 Inch, Black, 1.59 Kg)",44990," &Laptop, Power Adaptor, User Guide, Warranty Documents&TMP214-41-G3&UN.VSQSI.007&TMP214-41-G3&Travelmate&Black&Thin and Light Laptop&Processing & Multitasking&No&AMD&Ryzen 5 Hexa Core&Yes&512 GB&16 GB&DDR4&5500U&2.1 GHz with Turbo Boost Upto 4.0 GHz&AMD Radeon AMD&Windows 11 Home&1 x USB 2.0/1x USB 3.2 Gen 1 (Always On)/ 1 x Thunderbolt 4 / USB4 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)&1 x HDMI 2.0 Port&No&35.56 cm (14 Inch)&1366 x 768 Pixel&HD&Yes&Yes&Yes&328 x 236 x 19.9 mm&1.59 Kg&Not Available&HD webcam with Privacy Camera Physical Shutter&Fine Tip keyboard&No&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage"
848,"ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ592WS Laptop  (15.6 inch, Icelight Silver, With MS Office)",54990," &Laptop, Adapter, User Manual&X1502ZA-EJ592WS&90NB0VX2-M01D90&Vivobook 15&Icelight Silver&Laptop&Learning, Processing & Multitasking, Travel & Business&3 Hours&Yes&DDR4&Intel&Core i5&12th Gen&Yes&512 GB&16 GB&DDR4&Intel Integrated ?Integrated&Windows 11 Home&No&39.62 cm (15.6 inch)&1920 x 1080 pixel&YES&Not Available&1 year Warranty&On Site&Manufacture Warranty&Damage, Burn"
849,"MSI Core i9 13th Gen 13980HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Graphics/NVIDIA GeForce RTX 4080/240 Hz) Vector GP68HX 13VH-072IN Gaming Laptop  (16 Inch, Cosmos Gray, 2.67 Kg)",294990," &Laptop, battery, power adapter, user guide, Laptop Bag&Vector GP68HX 13VH-072IN&9S7-15M122-072&Vector GP68HX 13VH-072IN&Cosmos Gray&Gaming Laptop&Gaming&No&GDDR6&12 GB&Intel&Core i9&13th Gen&Yes&1 TB&32 GB&DDR5&13980HX&Max Turbo Frequency up to 5.60 GHz&64 GB&NVIDIA GeForce RTX 4080&4 TB&Windows 11 Home&1 x Type-C (USB3.2 Gen2 / DP), 1 x Type-C (USB / DP / Thunderbolt 4), 1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 1 x Type-A USB3.2 Gen1, 1 x Type-A USB3.2 Gen2&1x HDMI 2.1 (8K @ 60Hz / 4K @ 120Hz)&No&40.64 cm (16 Inch)&2560 x 1600 Pixel&QHD+, 16:10, 240Hz, 100% DCI-P3, IPS-Level Panel&Yes&Yes&240 Hz&Intel Wi-Fi 6E AX211&v5.3&357 x 284 x 28.55 mm&2.67 Kg&Not Available&IR HD type (30fps@720p)&Per-Key RGB gaming keyboard by SteelSeries&2 Year Carry-in Warranty&Carry-in&Part Failure&Physical Damage, Burn, Liquid Spill"
850,"Infinix Core i7 11th Gen 1195G7 - (16 GB/1 TB SSD/Windows 11 Home) INBook X2 Plus Core i7 Thin and Light Laptop  (15.6 inch, Blue, 1.58 Kg)",52990," &1 Laptop :: 1 Power Adaptor:: 1 User Guide:: 1 Warranty Documents&INBook X2 Plus Core i7&71008300614&INBook X2 Plus Core i7&Blue&Thin and Light Laptop&Processing & Multitasking&Upto 10 hrs&No&Intel&Core i7&11th Gen&Yes&1 TB&16 GB&LPDDR4X&1195G7&MaxTurbo Frequency up to 5.0GHz&Intel Integrated Iris Xe&Windows 11 Home&2 x USB 3.0&1 x HDMI 1.4&No&39.62 cm (15.6 inch)&1920 x 1080 Pixel&Full HD, IPS Display (300nits peak brightness, 100% sRGB, NTSC 72%&Built-in Speakers&Yes&Wi-Fi 5 (802.11ac)&v5.1&1.58 Kg&Not Available&1080P FHD Webcam&No&Backlit Keyboard&Yes&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
851,"Acer Nitro 5 Ryzen 7 Octa Core 4800H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) AN515-44-R55A Gaming Laptop  (15.6 inch, Obsidian Black, 2.3 kg)",76990," &Laptop, Power Adaptor, User Guide, Warranty Documents&AN515-44-R55A&NH.Q9MSI.004&Nitro 5&Obsidian Black&Gaming Laptop&Processing & Multitasking, Gaming&Upto 10 hours&135 W AC Adapter&4 cell&No&GDDR6&4 GB&AMD&Ryzen 7 Octa Core&Yes&256 GB&8 GB&DDR4&1 TB&4800H&2.9 GHz with Turbo Boost Upto 4.2 GHz&2 Slots&Upto 32 GB&3200 MHz&12 MB&7200&NVIDIA GeForce GTX 1650&8&64 bit&Windows 10 Home&64 bit&Yes&Yes&2 x USB 3.2 (1st Gen), 1 x USB 3.2 Type C (2nd Gen), 1 x USB 3.2 ((2nd Gen) (with Power-off Charging))&1 x HDMI Port (v2.0)&No&39.62 cm (15.6 inch)&1920 x 1080 Pixel&Full HD LED Backlit ComfyView IPS Display (16:9 Aspect Ratio, 45% NTSC Color Gamut)&Built-in Speakers&Built-in Dual Microphone&DTS X: Ultra Audio, Acer Purified Voice Technology, Acer TrueHarmony Technology&Intel Wireless Wi-Fi 6 AX200&v5.0&10/100/1000 Mbps (Killer Ethernet E2600)&363.4 x 255 x 23.9 mm&2.3 kg&Not Available&HD Webcam (Super High Dynamic Range Imaging (SHDR))&Kensington Lock Slot&Norton Internet Security&FineTip RGB Backlit Keyboard with Independent Standard Numeric Keypad (International Language Support)&Yes&Multi-gesture Touchpad&Acer Care Center, Acer Configuration Manager, Acer Product Registration, NitroSense, GOTrust&57.5 WHr Li-ion Battery&1 Year International Travelers Warranty (ITW)&Onsite&Manufacturing Defects&Physical Damage&1 Year&1 Year"
852,"MSI Stealth 16 Mercedes AMG Core i9 13th Gen 13900H - (32 GB/2 TB SSD/Windows 11 Pro/8 GB Graphics/NVIDIA GeForce RTX 4070/60 Hz) Stealth 16 Mercedes AMG A13VG-264IN Gaming Laptop  (16 Inch, Selenite Gray, 1.88 kg)",299990," &Laptop, Battery, Power Adapter, User Guide, Stealth 16 Mercedes-AMG Motorsport Bundle Accessories&Stealth 16 Mercedes AMG A13VG-264IN&9S7-15F213-264&Stealth 16 Mercedes AMG A13VG&Stealth 16 Mercedes AMG&Selenite Gray&Gaming Laptop&Gaming&4 cell, 99.99Whr&240W Adapter&4 Cell&No&GDDR6&8 GB&Intel&Core i9&13th Gen&Yes&2 TB&32 GB&DDR5&13900H&Max Turbo Boost at 5.4 GHz&NVIDIA GeForce RTX 4070&64 bit&Windows 11 Pro&Windows 11&64 bit&Yes&1 x Type-C (USB 3.2 Gen 2/DP), 1 x Type-C (USB/DP/Thunderbolt 4) with PD Charging, 1 x Type-A USB 3.2 Gen 2&1 x HDMI 2.1 (8K at 60 Hz/4K at 120 Hz)&1 x Micro SD Card Reader&NVMe PCIe Gen4 x 4&No&40.64 cm (16 Inch)&3840 x 2400 Pixels&UHD+, OLED, 100% DCI-P3, Aspect Ratio: 16:10, Refresh Rate: 60Hz&2 x 2W Speaker, 4 x 2W Woofer&Yes&NA&60 Hz&Intel Killer Wi-Fi 6E AX1675(i)&v5.3&1 x RJ45&355.8 x 259.7 x 19.95 mm&1.88 kg&Not Available&IR Full HD Type (30fps @ 1080p)&Per Key RGB Gaming Keyboard by SteelSeries&Windows 11 Pro, MSI Centre, MSI CoolerBoost&2 Year Warranty Term&Carry-In&Part Failure&Physical Damage, Burn, Liquid Spill&2 Year"
853,"Acer Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) TMB311-31 Notebook  (11.6 Inch, Black, 1.4 Kg)",24450," &Laptop, Power cord, Adapter, User Manual&TMB311-31&UN.VNFSI.043&Travelmate&Black&Notebook&Everyday Use, Performance, Processing & Multitasking, Travel & Business&Upto 8 hours&45 W AC Adapter&3&No&Intel&Celeron Dual Core&Yes&128 GB&4 GB&DDR4&N4020&2.80&Intel Integrated UHD Graphics 600&2&64 bit&Windows 11 Home&Windows 11 Home&64&Yes&Yes&1 x USB Type-C port, 2 x USB port, 1 x HDMI port&1 x HDMI Port&No&29.46 cm (11.6 Inch)&1366 x 768 Pixels&HD, High-brightness Acer ComfyView LED-backlit TFT LCD&Two built-in stereo speakers&Built-in digital Microphone&Intel Wireless-AC 9560, IEEE 802.11a/b/g/n/ac&v5.0&Gigabit Ethernet&295 x 215 x 20.99 mm&1.4 Kg&Not Available&HD camera&No&Kensington lock slot&Acer FineTip EDU anchored keyboard with international language support&No&Multi-gesture touchpad&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
854,"Acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)",52000," &Laptop, Power Adaptor, User Guide, Warranty Documents&A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA&NH.Q97SI.001/ NH.Q97SI.004&Aspire 7&Black&Gaming Laptop&Gaming&Up to 9 hours&3-pin 135 W AC Adapter&3&No&GDDR6&4 GB&Intel&Core i5&10th Gen&Yes&512 GB&8 GB&DDR4&2.4 GHz with Turbo Boost Upto 5 GHz&32&NVIDIA GeForce GTX 1650&64 bit&Windows 10 Home&64&Yes&Yes&1 x USB Type-C Port, 2 x USB 3.2 Gen 1 Ports, 1 x USB 2.0 Port&1 x HDMI Port&PCIe NVMe&No&39.62 cm (15.6 inch)&1920 x 1080 Pixels&Full HD Acer ComfyView LED Backlit TFT LCD Anti-glare Display (45% NTSC Color Gamut, Wide Viewing Angle up to 170 Degrees, Ultra-Slim Design, 16:9 Aspect Ratio, IPS Level Panel, Mercury Free, Environment Friendly)&Built-in Dual Stereo Speakers&Built-in Dual Microphones&802.11a/b/g/n/acR2+ax wireless LAN&v5.0&Gigabit&363.4 x 254.5 x 20.9&2.15 Kg&Not Available&720p HD Webcam (1280 x 720 Resolution)&No&Kensington Lock Slot&FineTip Backlit Keyboard with Independent Standard Numeric Keypad ( International Language Support and Power Button)&Yes&Multi-gesture Touchpad, Supporting Two-finger Scroll; Pinch; Gestures to Open Cortana, Action Center, Multitasking; Application Commands&Quick Access, Acer Care Center, Acer Product Registration, Acer Collection&48 Wh 3-cell Li-ion�battery�pack&1 Year International Travelers Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year&1 Year"
855,"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15IHU6 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg, With MS Office)",55990," &Laptop, battery, adapter, cables and user manuals&15IHU6&82K100MVIN&15IHU6&IdeaPad Gaming 3 Intel&Shadow Black&Gaming Laptop&Gaming&Upto 8 hours&135W Slim Tip&Yes&GDDR6&4 GB&Intel&Core i5&11th Gen&Yes&512 GB&8 GB&DDR4&11300H&3.1 GHz with Turbo Boost up to 4.4 GHz&NVIDIA GeForce GTX 1650&64 bit&Windows 10 Home&Windows 10 Home 64-bit&64 bit&Yes&1 x USB-C 3.2 Gen 1 (support data transfer only), 2 x USB 3.2 Gen 1&1 x HDMI 2.0&No&39.62 cm (15.6 inch)&1920 x 1080 Pixel&Full HD (IPS 250nits Anti-glare, 120Hz, 45% NTSC, DC dimmer)&Built-in Stereo Speakers&Built-in array microphone&""2W x2, Nahimic Audio, Realtek ALC3287 codec ""&11ac, 2x2&v5.0&100/1000M&2.25 kg&Not Available&720p with Camera Shutter&No&White Backlit, English&Yes&45Wh&1 Year Warranty + 1 Year Premium Care + 1 Year ADP&Onsite&(1) Manufacturer’s warranty against faulty workmanship or defective parts; (2) ADP-Single repair once in year against all Liquid spills, unintentional bump and drops, electric surge, cracks on screen; (3) Premium Care- 24x7 on call support, Software support in case of HDD failure&(1) Any kind of physical damage including electrical surge; (2) No software coverage in warranty; (3) Premium Care & ADP- Not covered in case of Theft, fire, rain, flood and part alteration&1 Year"
856,"DELL Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 10) Inspiron 3515 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)",36990," &Laptop, battery, adapter, cables and user manuals&Inspiron 3515&D560524WIN9S&Inspiron 3515&Platinum Silver&Thin and Light Laptop&Everyday Use&Upto 7 hours&3 cell&Yes&AMD&Ryzen 3 Dual Core&Yes&256 GB&8 GB&DDR4&3250U&2.6 GHz to max turbo frequency at 3.5 Ghz&2&2400 MHz&4M&AMD Radeon AMD&2&64 bit&Windows 10&Windows10&Yes&Yes&2 x USB 3.2 Gen 1, 1 x USB2.0&1 x HDMI 1.4 port&1 x SD Media Card Reader (SD, SDHC, SDXC)&M.2 SATA&No&39.62 cm (15.6 inch)&1920 x 1080 pixel&Full HD Anti Glare&Yes&Yes&Waves Maxx Audio Pro&802.11ac&v5.0&358 x 235 x 18.9 mm&1.8 kg&Not Available&Yes&No&English International Non Backlit Keyboard&No&Office Home and Student 2019&No&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Accidental Damage&1 Year"
857,"Infinix Core i7 11th Gen 1195G7 - (16 GB/1 TB SSD/Windows 11 Home) INBook X2 Plus Core i7 Thin and Light Laptop  (15.6 inch, Grey, 1.58 Kg)",52990," &1 Laptop :: 1 Power Adaptor:: 1 User Guide:: 1 Warranty Documents&INBook X2 Plus Core i7&71008300612&INBook X2 Plus Core i7&Grey&Thin and Light Laptop&Processing & Multitasking&Upto 10 hrs&No&Intel&Core i7&11th Gen&Yes&1 TB&16 GB&LPDDR4X&1195G7&MaxTurbo Frequency up to 5.0GHz&Intel Integrated Iris Xe&Windows 11 Home&2 x USB 3.0&1 x HDMI 1.4&No&39.62 cm (15.6 inch)&1920 x 1080 Pixel&Full HD, IPS Display (300nits peak brightness, 100% sRGB, NTSC 72%&Built-in Speakers&Yes&Wi-Fi 5 (802.11ac)&v5.1&1.58 Kg&Not Available&1080P FHD Webcam&No&Backlit Keyboard&Yes&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
858,"HP OMEN Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 16-wd0880TX Gaming Laptop  (16.1 Inch, Shadow Black, 2.32 Kg, With MS Office)",102990," &Laptop, User manual, Adapter&16-wd0880TX&88Y65PA#ACJ&16-wd0880TX&OMEN&Shadow Black&Gaming Laptop&Gaming&Yes&GDDR6&6 GB&Intel&Core i5&13th Gen&Yes&512 GB&16 GB&DDR5&13420H&Max Frequency up to 4.6 GHz&NVIDIA GeForce RTX 4050&Windows 11 Home&1 x USB Type-C 5Gbps signaling rate, 2 x USB Type-A 5Gbps signaling rate, 1 x USB Type-A 5Gbps signaling rate&1 x HDMI 2.1&No&40.89 cm (16.1 Inch)&2560 x 1440 Pixel&Full HD, 144Hz refresh rate, IPS, micro-edge, anti-glare, Brightness: 250 nits, Color Gamut: 45% NTSC&Yes&Yes&Intel Wi-Fi 6E AX211 (2x2)&v5.3&369.0 x 259.4 x 23.9 mm&2.32 Kg&Not Available&HP True Vision 1080p FHD IR camera&No&Full-size, 4-zone RGB backlit, shadow black keyboard with numeric and 26-Key Rollover Anti-Ghosting Key technology&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage"
859,"HP OMEN Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/AMD Radeon RX 6650M/144 Hz) 16-n0079AX Gaming Laptop  (16.1 inch, Mica Silver, 2.32 kg, With MS Office)",115000," &Laptop, Power Adaptor, User Guide, Warranty Documents&16-n0079AX&77Z67PA#ACJ&OMEN&OMEN&Mica Silver&Gaming Laptop&Gaming&4 Cell&Yes&GDDR6&8 GB&AMD&Ryzen 7 Octa Core&Yes&512 GB&16 GB&DDR5&AMD R7-6800H&Max Turbo Boost Upto 4.7 GHz&32 GB&4800 MHz&16 MB&AMD Radeon RX 6650M&8&64 bit&Windows 11 Home&Windows 11 Home&64 bit&Yes&Yes&2 x SuperSpeed USB Type-C 10 Gbps Signaling Rate (USB Power Delivery, DisplayPort 1.4, HP Sleep and Charge), 1 x SuperSpeed USB Type-A 5 Gbps Signaling Rate, 2 x SuperSpeed USB Type-A 5 Gbps Signaling Rate&1 x HDMI 2.1&1 x Multi Format SD Media Card Reader (Support SD/SDHC/SDxC, and Supports Mini Versions of SD/MS Adapters (Adapter is Not Included) (Note: SDxC Support for Capacity Only, Not Speed))&PCIe NVMe TLC 4 x 4&No&40.89 cm (16.1 inch)&1920 x 1080 Pixels&Full HD, Refresh Rate: 144 Hz, 7 ms Response Time, IPS, Micro-Edge, Anti-glare, Brightness: 300 nits, 137 PPI, Color Gamut: 100% sRGB&Built-in Dual Speakers&Integrated Dual Array Digital Microphones&Audio by Bang & Olufsen&144 Hz&Mediatek Wi-Fi 6E MT7922 (2 x 2)&v5.2&Integrated 10/100/1000 GbE LAN&369.0 x 245.0 x 22.5 mm&2.32 kg&Not Available&HP Wide Vision 720p HD Camera with Temporal Noise Reduction&Energy Star Certified, EPEAT Silver Registered&Full-Size, 4-Zone RGB Backlit, Mica Silver Keyboard and 26-Key Rollover Anti-Ghosting Key Technology&Yes&HP Imagepad with Multi-Touch Gesture Support, Precision Touchpad Support&Office Home and Student 2021&70 Wh Li-ion Polymer, Support Battery Fast Charge&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
860,"DELL Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti/165 Hz) New Gaming G15 Ryzen Edition Gaming Laptop  (15.6 Inch, Phantom Grey With Speckles, 2.51 Kg, With MS Office)",146990," &Laptop, battery, adapter, cables and user manuals&New Gaming G15 Ryzen Edition&D560898WIN9S&G15-5525&Phantom Grey With Speckles&Gaming Laptop&Gaming&Upto 7 hours&6 Cell&Yes&GDDR6&8 GB&AMD&Ryzen 7 Octa Core&Yes&1 TB&16 GB&DDR5&6800H&3.2 GHz upto max turbo frequency at 4.7 Ghz&NVIDIA GeForce RTX 3070 Ti&Windows 11 Home&Windows 11 Home&Yes&3 x SuperSpeed USB 3.2 Gen 1 Type-A, 1 x Thunderbolt 4/USB-C Display Port Alt-Mode&1 x HDMI 1.4&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&Full HD WVA AG 165Hz 300 nits Narrow Border&Built-in Speakers&Waves Maxx Audio Pro&165 Hz&MediaTek Wi-Fi 6 MT7921 2x2&v5.2&357 x 272 x 26.9 mm&2.51 Kg&Not Available&HD Camera&No&Backlit Keyboard Orange&1 Year Onsite Hardware Service&Onsite&Manufacturing Defects&Accidental Damage"
861,"HP Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ5202TU Thin and Light Laptop  (15.6 inch, Silver, With MS Office)",57850," &Laptop, Power Adaptor, User Guide, Warranty Documents&15S-FQ5202TU&15S-FQ5202TU&15s&Silver&Thin and Light Laptop&Travel & Business&UPTO 8 HRS&Yes&Intel&Core i5&12th Gen&Yes&512 GB&8 GB&DDR4&Intel Integrated Intel Iris Xe Graphics&Windows 11 Home&No&39.62 cm (15.6 inch)&1920x1080 pixel&YES&Not Available&1-year warranty&Onsite&Manufacturing Defects&Physical Damage"
862,"Lenovo Core i7 8th Gen 8665U - (16 GB/512 GB SSD/Windows 10 Pro/2 GB Graphics) Thinkpad P43s Thin and Light Laptop  (14 inch, Black, 1.55 kg)",244801," &Laptop, battery, adapter, cables and user manuals&Thinkpad P43s&20RJS06900&Thinkpad P43s&Black&Thin and Light Laptop&Processing & Multitasking&Up to 14.7 hr&65W Adapter&No&GDDR5&2 GB&Intel&Core i7&8th Gen&Yes&512 GB&16 GB&DDR4&8665U&1.9 GHz with Turbo Boost up to 4.8 GHz&2400 MHz&8&NVIDIA Quadro P520&4&64 bit&Windows 10 Pro&Windows 10 Professional&Yes&Yes&2 x USB 3.1 Gen 1, 1 x USB-C 3.1 Gen 1, 1 x USB-C 3.1 Gen 2&1x HDMI 1.4b&PCIe NVMe M.2&No&35.56 cm (14 inch)&1920 x 1080 Pixel&Full HD IPS 250nits Anti-glare, 45% Gamut&Built-in Stereo Speakers&Built-in microphone&Stereo speakers, 2W x2, Dolby Audio Premium&Intel 9560 11ac, 2x2&v5.1&Available&No&329 x 227 x 17.9 mm&1.55 kg&Not Available&Yes&Yes&Backlit, English (India)&Yes&No&3 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&3 Year"
863,"HP Spectre x360 Core i5 8th Gen 8265U - (8 GB/256 GB SSD/Windows 10 Pro) 13-ap0121TU 2 in 1 Laptop  (13.3 inch, Poseidon Blue, 1.32 kg, With MS Office)",136590," &Laptop, Active Stylus Pen, Power Adaptor, User Guide, Warranty Documents&13-ap0121TU&6DA87PA&Spectre x360&Poseidon Blue&2 in 1 Laptop&Processing & Multitasking&4 cell&Yes&Intel&Core i5&8th Gen&Yes&256 GB&8 GB&DDR4&8265U&1.6 GHz with Turbo Boost Upto 3.9 GHz&2400 MHz&6 MB&Intel Integrated UHD 620&4&64 bit&Windows 10 Pro&64 bit&Yes&1 x USB 3.1, 2 x USB 3.1 Type C&3-in-1 Card Reader (SD, SDHC, SDXC)&Yes&33.78 cm (13.3 inch)&1920 x 1080 Pixel&Full HD LED Backlit IPS Touch Display with Corning Gorilla Glass (Supports Active Stylus Pen)&Built-in Quad Speakers&Dual Array Digital Microphones&Bang & Olufsen Play, HP Audio Boost 2.0&IEEE 802.11b/g/n/ac&v5.0&308.8 x 218 x 14.4 mm&1.32 kg&Not Available&Full HD IR Webcam&Yes&McAfee LiveSafe 12 Months Subscription&Full Size Island-style Backlit Keyboard&Multi Gesture Touchpad&Recovery Manager Installer for Windows 10&HP Support Assistant, HP JumpStart, HP Audio Switch, HP Connection Optimizer, Microsoft Office Home and Student 2016&Li-ion Polymer Battery&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
864,"Acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)",52000," &Laptop, Power Adaptor, User Guide, Warranty Documents&A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA&NH.Q97SI.001/ NH.Q97SI.004&Aspire 7&Black&Gaming Laptop&Gaming&Up to 9 hours&3-pin 135 W AC Adapter&3&No&GDDR6&4 GB&Intel&Core i5&10th Gen&Yes&512 GB&8 GB&DDR4&2.4 GHz with Turbo Boost Upto 5 GHz&32&NVIDIA GeForce GTX 1650&64 bit&Windows 10 Home&64&Yes&Yes&1 x USB Type-C Port, 2 x USB 3.2 Gen 1 Ports, 1 x USB 2.0 Port&1 x HDMI Port&PCIe NVMe&No&39.62 cm (15.6 inch)&1920 x 1080 Pixels&Full HD Acer ComfyView LED Backlit TFT LCD Anti-glare Display (45% NTSC Color Gamut, Wide Viewing Angle up to 170 Degrees, Ultra-Slim Design, 16:9 Aspect Ratio, IPS Level Panel, Mercury Free, Environment Friendly)&Built-in Dual Stereo Speakers&Built-in Dual Microphones&802.11a/b/g/n/acR2+ax wireless LAN&v5.0&Gigabit&363.4 x 254.5 x 20.9&2.15 Kg&Not Available&720p HD Webcam (1280 x 720 Resolution)&No&Kensington Lock Slot&FineTip Backlit Keyboard with Independent Standard Numeric Keypad ( International Language Support and Power Button)&Yes&Multi-gesture Touchpad, Supporting Two-finger Scroll; Pinch; Gestures to Open Cortana, Action Center, Multitasking; Application Commands&Quick Access, Acer Care Center, Acer Product Registration, Acer Collection&48 Wh 3-cell Li-ion�battery�pack&1 Year International Travelers Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year&1 Year"
